client_id,age,region,income,transaction_amount,channel,department,signup_date,is_active,score,legacy_flag,comment
1524,36,MSK,56371.74,13591.01,web,risk,2025-03-12,false,0.5758,1,документы на проверке
1525,18,MSK,45518.7,8562.64,offline,ops,2024-12-22,false,0.3221,1,повторное обращение
1526,24,MSK,128358.91,7830.83,partner,ops,2024-05-16,false,0.7436,1,клиент не отвечает
1527,31,KZN,69757.91,18466.25,web,risk,2024-08-15,false,0.6134,0,документы на проверке
1528,19,KZN,99231.42,6803.57,offline,sales,2025-10-15,false,0.142,0,клиент не отвечает
1529,33,MSK,92342.96,4676.03,mobile,ops,2024-07-15,true,0.4938,0,заявка принята
1530,25,MSK,63239.49,4951.54,partner,risk,2024-11-30,true,0.767,1,перевод в другой отдел
1531,54,MSK,,5094.64,partner,sales,2025-01-16,true,0.5099,0,
1532,44,EKB,104571.63,1436.68,partner,ops,2024-06-17,true,0.5998,0,заявка принята
1533,41,MSK,62978.84,9391.42,web,sales,2025-07-07,true,0.3237,0,заявка принята
1534,42,MSK,98907.86,1863.4,web,support,2025-11-02,false,0.4587,0,документы на проверке
1535,26,EKB,63109.75,8072.31,web,support,2025-01-29,false,0.6161,0,клиент не отвечает
1536,53,EKB,65029.7,2381.38,partner,ops,2024-09-02,false,0.483,1,документы на проверке
1537,28,SPB,46022.82,2950.29,mobile,sales,2024-07-10,true,0.4378,1,клиент не отвечает
1538,27,NSK,51920.02,6146.9,mobile,sales,2024-03-09,false,0.3952,1,перевод в другой отдел
1539,30,SPB,56945.02,3782.74,mobile,ops,2024-08-16,true,0.5741,0,перевод в другой отдел
1540,25,MSK,33808.51,4238.16,web,support,2024-10-29,false,0.3905,1,клиент не отвечает
1541,42,KZN,65070.53,2937.45,web,risk,2024-08-05,true,0.4224,0,заявка принята
1542,36,MSK,49393.91,16014.91,mobile,risk,2024-11-18,true,0.7059,1,клиент не отвечает
1543,44,KZN,,2741.42,web,sales,2024-08-06,true,0.698,0,документы на проверке
1544,43,MSK,46180.2,51641.95,web,support,2024-08-19,true,0.2505,1,повторное обращение
1545,28,ROV,69845.27,2037.01,web,support,2024-05-14,true,0.3998,0,клиент не отвечает
1546,18,MSK,88107.08,10814.1,web,support,2024-01-06,true,0.6025,1,перевод в другой отдел
1547,38,MSK,92508.97,3503.04,mobile,sales,2024-04-07,true,0.0306,1,заявка принята
1548,22,MSK,58822.75,5685.72,web,risk,2024-04-11,true,0.3906,1,перевод в другой отдел
1549,24,MSK,61033.72,11308.2,web,ops,2024-08-20,false,0.7105,0,
1550,40,EKB,45951.07,3578.85,web,sales,2024-12-05,false,0.3912,1,
1551,35,MSK,40462.06,6035.48,mobile,sales,2025-05-25,false,0.6412,1,
1552,34,MSK,107388.83,6667.04,web,sales,2025-11-09,true,0.5373,1,повторное обращение
1553,41,MSK,104413.93,4216.79,web,risk,2024-05-18,false,0.5603,0,заявка принята
1554,22,MSK,105432.94,2423.85,web,ops,2025-05-24,false,0.4518,0,повторное обращение
1555,31,MSK,16501.44,7306.51,web,support,2024-03-15,false,0.4371,0,клиент не отвечает
1556,28,SPB,66877.41,1958.12,mobile,risk,2025-05-17,true,0.7287,0,
1557,27,MSK,122904.93,1551.61,web,risk,2025-03-14,true,0.5132,0,клиент не отвечает
1558,18,MSK,41053.15,9703.01,mobile,support,2025-01-09,false,0.618,1,клиент не отвечает
1559,18,MSK,43980.29,6410.28,mobile,sales,2024-11-10,true,0.1855,0,перевод в другой отдел
1560,50,MSK,43549.7,3441.83,partner,sales,2024-05-09,false,0.5168,1,
1561,21,MSK,28750.05,7428.58,web,risk,2024-03-15,true,0.5219,0,перевод в другой отдел
1562,18,SPB,,2435.98,offline,ops,2025-07-17,true,0.6311,1,перевод в другой отдел
1563,65,EKB,100361.37,8999.66,web,sales,2024-01-25,true,0.2533,1,заявка принята
1564,33,KZN,28514.11,24459.79,mobile,risk,2024-03-06,false,0.7311,1,клиент не отвечает
1565,22,MSK,84052.66,9291.77,offline,sales,2024-03-09,true,0.6809,0,заявка принята
1566,48,KZN,61764.03,2646.35,offline,risk,2024-07-28,true,0.1992,0,клиент не отвечает
1567,48,SPB,68366.17,8649.23,web,ops,2024-07-30,false,0.2906,0,
1568,30,MSK,65177.85,3440.91,web,sales,2024-07-11,false,0.2894,0,заявка принята
1569,61,SPB,48990.3,533.96,offline,sales,2024-08-09,true,0.2831,0,перевод в другой отдел
1570,37,MSK,31906.57,10081.2,mobile,support,2024-07-14,true,0.5776,1,перевод в другой отдел
1571,29,SPB,60238.94,5286.43,web,ops,2025-01-25,true,0.4981,1,клиент не отвечает
1572,45,MSK,75082.38,7162.89,mobile,support,2024-04-15,true,0.3441,1,перевод в другой отдел
1573,26,ROV,55672.11,7818.28,mobile,ops,2024-12-30,true,0.4921,1,
1574,41,SPB,51117.86,17855.23,web,risk,2024-09-18,true,0.6866,0,документы на проверке
1575,31,EKB,83688.01,2565.89,mobile,ops,2024-04-06,false,0.6409,0,перевод в другой отдел
1576,33,SPB,113902.2,3795.46,web,sales,2024-01-07,false,0.4856,0,повторное обращение
1577,50,MSK,52233.44,5834.01,web,sales,2024-03-03,true,0.7913,1,документы на проверке
1578,31,MSK,97636.07,4968.07,mobile,ops,2024-01-09,true,0.6204,0,документы на проверке
1579,53,ROV,43034.18,12612.38,mobile,support,2024-05-11,false,0.2495,1,
1580,26,MSK,38671.38,3079.65,mobile,sales,2025-11-05,false,0.5056,1,клиент не отвечает
1581,51,ROV,55770.92,5979.32,mobile,sales,2025-01-08,false,0.6492,1,перевод в другой отдел
1582,39,SPB,83503.66,1399.94,web,support,2024-09-29,false,0.329,1,повторное обращение
1583,49,MSK,95876.66,1907.64,partner,support,2024-05-10,true,0.795,0,перевод в другой отдел
1584,38,MSK,82268.89,1564.77,web,sales,2024-12-02,true,0.7615,0,заявка принята
1585,55,ROV,49385.31,10982.83,mobile,ops,2025-09-04,true,0.6292,1,повторное обращение
1586,32,EKB,139536.52,1270.15,web,ops,2024-09-15,false,0.7046,0,
1587,30,KZN,147934.13,3642.72,mobile,support,2025-02-06,false,0.6056,1,документы на проверке
1588,67,SPB,110370.05,5548.08,web,ops,2024-03-29,false,0.1983,0,заявка принята
1589,31,NSK,44717.92,10553.45,mobile,support,2025-10-22,true,0.7275,0,повторное обращение
1590,32,NSK,85401.2,9350.5,mobile,support,2025-07-20,true,0.6801,0,
1591,66,KZN,26241.32,6494.21,mobile,risk,2025-10-01,true,0.5195,0,заявка принята
1592,54,NSK,49256.93,6642.11,mobile,sales,2024-05-20,false,0.3797,0,документы на проверке
1593,59,KZN,94140.08,11229.17,offline,sales,2025-05-24,false,0.6536,1,документы на проверке
1594,18,MSK,37595.06,7968.38,mobile,ops,2024-12-30,true,0.498,1,клиент не отвечает
1595,42,EKB,59469.31,21979.32,mobile,support,2024-08-29,false,0.3344,1,заявка принята
1596,52,KZN,42847.01,3707.46,mobile,sales,2025-04-03,true,0.6476,0,клиент не отвечает
1597,48,MSK,134839.21,5077.94,mobile,ops,2025-08-17,false,0.4995,1,документы на проверке
1598,31,SPB,56769.31,3756.91,web,support,2025-06-28,true,0.4885,1,заявка принята
1599,62,MSK,49684.94,5796.52,web,support,2025-02-09,true,0.2999,1,документы на проверке
1600,33,MSK,61257.58,9909.74,web,sales,2025-09-09,false,0.4949,0,документы на проверке
1601,35,ROV,100007.39,4215.99,mobile,support,2024-05-24,true,0.401,0,заявка принята
1602,57,SPB,,6149.75,web,sales,2024-10-08,true,0.7298,1,клиент не отвечает
1603,29,MSK,44860.47,9919.42,partner,sales,2024-06-21,true,0.3028,1,клиент не отвечает
1604,36,MSK,37936.37,6220.64,mobile,ops,2024-09-01,false,0.4824,1,заявка принята
1605,34,KZN,181417.95,12092.35,web,ops,2024-09-18,false,0.3586,1,документы на проверке
1606,55,SPB,97040.71,3466.02,offline,ops,2025-07-16,false,0.3286,1,перевод в другой отдел
1607,50,EKB,61502.3,8001.32,web,risk,2025-10-07,false,0.4148,1,клиент не отвечает
1608,45,KZN,77594.94,3132.38,partner,risk,2024-06-11,false,0.9978,0,документы на проверке
1609,21,NSK,26042.05,2247.97,mobile,support,2025-02-14,true,0.4118,1,заявка принята
1610,28,ROV,99930.36,7249.04,web,ops,2025-08-27,false,0.5482,0,
1611,25,MSK,64739.27,2396.87,web,sales,2024-12-17,true,0.3117,1,документы на проверке
1612,44,MSK,142831.17,14623.75,mobile,support,2025-05-18,false,0.5789,0,повторное обращение
1613,54,ROV,42370.02,2181.77,mobile,ops,2024-06-01,false,0.6466,1,повторное обращение
1614,41,EKB,59430.29,5593.74,offline,risk,2024-12-16,false,0.3549,1,
1615,39,KZN,77635.95,3422.66,web,risk,2025-01-01,true,0.0166,1,
1616,35,EKB,54702.88,3909.23,web,support,2025-11-14,false,0.523,0,перевод в другой отдел
1617,56,EKB,80943.41,1861.06,web,sales,2025-02-05,true,0.4445,1,клиент не отвечает
1618,33,KZN,82886.08,5680.92,offline,sales,2025-05-20,false,0.4775,1,перевод в другой отдел
1619,48,NSK,54709.91,4894.57,web,sales,2025-05-29,true,0.5426,1,
1620,36,MSK,43704.59,6240.74,web,support,2024-09-09,false,0.6099,0,перевод в другой отдел
1621,39,SPB,46698.92,13813.54,mobile,support,2024-09-11,false,0.3168,1,повторное обращение
1622,42,MSK,58938.0,5930.9,mobile,ops,2025-11-30,false,0.4716,0,документы на проверке
1623,56,ROV,93610.53,2637.16,web,ops,2025-09-21,true,0.7877,0,
1624,29,NSK,66611.03,4913.59,mobile,risk,2024-08-11,false,0.5072,1,клиент не отвечает
1625,40,MSK,72275.71,6257.06,web,sales,2024-07-20,false,0.5376,1,перевод в другой отдел
1626,58,MSK,97424.19,4744.63,mobile,sales,2024-11-13,true,0.6134,0,повторное обращение
1627,26,SPB,21624.45,2016.95,mobile,support,2025-02-21,false,0.391,1,
1628,28,NSK,40659.12,4479.05,web,support,2025-04-02,true,0.7159,0,перевод в другой отдел
1629,45,SPB,49465.03,1358.38,web,support,2024-08-29,true,0.5893,1,
1630,35,EKB,101597.24,1941.76,mobile,sales,2024-09-08,true,0.1408,1,клиент не отвечает
1631,37,SPB,58920.31,1366.94,mobile,sales,2024-01-10,false,0.2688,1,повторное обращение
1632,36,KZN,148253.98,3293.47,web,ops,2025-06-25,true,0.6804,0,документы на проверке
1633,38,KZN,43304.81,5264.39,web,ops,2024-12-12,true,0.2589,1,документы на проверке
1634,42,MSK,173332.25,9858.58,web,ops,2025-03-11,false,0.6851,0,клиент не отвечает
1635,53,EKB,100683.95,11636.05,web,ops,2025-04-14,false,0.6939,0,
1636,29,MSK,82063.64,3730.45,web,risk,2025-01-25,false,1.0603,1,повторное обращение
1637,37,ROV,93792.21,2021.21,web,sales,2024-07-09,true,0.5027,1,заявка принята
1638,18,EKB,97899.32,2551.13,web,ops,2024-01-23,true,0.185,1,заявка принята
1639,52,SPB,73252.41,10516.85,web,support,2025-08-31,true,0.5498,0,клиент не отвечает
1640,48,NSK,35172.75,4776.62,web,support,2025-05-06,true,0.4398,1,заявка принята
1641,43,EKB,106353.03,7425.78,mobile,risk,2024-10-18,false,0.5563,1,документы на проверке
1642,29,ROV,59318.63,4951.89,mobile,risk,2024-12-30,true,0.4176,1,документы на проверке
1643,25,ROV,17270.25,699.13,partner,sales,2024-07-23,true,0.3285,1,документы на проверке
1644,18,KZN,52772.59,2824.84,mobile,ops,2024-03-31,true,0.6188,0,документы на проверке
1645,49,NSK,26490.01,2279.04,mobile,sales,2024-03-19,false,0.2838,1,перевод в другой отдел
1646,44,MSK,138662.37,3934.91,mobile,support,2025-04-26,false,0.7628,0,перевод в другой отдел
1647,20,MSK,87482.5,8055.35,partner,risk,2025-06-12,true,0.3674,1,перевод в другой отдел
1648,29,KZN,73308.1,6666.44,mobile,ops,2024-08-11,true,0.1436,1,повторное обращение
1649,55,KZN,83305.42,579.4,partner,sales,2025-05-20,true,0.3442,1,заявка принята
1650,53,EKB,48541.21,2858.46,web,support,2024-11-21,false,0.0057,1,клиент не отвечает
1651,38,MSK,113768.24,4970.05,web,sales,2025-11-08,false,0.568,1,повторное обращение
1652,19,MSK,122225.01,7448.89,offline,support,2025-10-28,true,0.2195,1,клиент не отвечает
1653,34,KZN,68132.73,4021.37,mobile,support,2025-05-05,false,0.5484,0,заявка принята
1654,35,MSK,31824.74,5251.53,mobile,support,2025-02-25,true,0.4008,0,повторное обращение
1655,36,SPB,,7804.55,partner,support,2025-07-20,false,0.319,1,повторное обращение
1656,29,MSK,175510.42,3910.65,mobile,sales,2025-11-15,false,0.2762,0,
1657,47,ROV,,7950.92,web,risk,2024-12-25,true,0.5749,1,повторное обращение
1658,27,KZN,91140.56,4755.62,offline,ops,2025-11-14,true,0.5421,0,заявка принята
1659,31,SPB,101349.23,1316.0,web,support,2025-05-06,false,0.3867,0,клиент не отвечает
1660,18,SPB,38706.17,2446.8,mobile,risk,2024-03-07,true,0.2992,0,документы на проверке
1661,27,KZN,47486.19,5492.27,mobile,sales,2025-03-10,true,0.2034,1,перевод в другой отдел
1662,31,MSK,40349.37,4746.96,mobile,risk,2025-06-03,false,0.5746,0,перевод в другой отдел
1663,42,NSK,67441.58,2750.7,offline,sales,2024-06-16,false,0.6317,1,документы на проверке
1664,33,SPB,116544.72,10735.14,web,support,2025-09-07,false,1.0288,1,клиент не отвечает
1665,33,MSK,72525.65,2230.34,offline,ops,2024-10-08,false,0.6328,0,
1666,18,SPB,68097.16,2989.82,web,sales,2025-08-21,false,0.8319,1,документы на проверке
1667,33,MSK,84646.9,1869.37,web,ops,2024-11-29,false,0.5373,1,заявка принята
1668,24,ROV,44639.29,6098.74,partner,support,2025-09-17,false,0.4532,1,документы на проверке
1669,35,ROV,106099.1,2895.59,web,support,2024-12-17,true,0.5062,1,
1670,37,MSK,62205.5,2927.46,web,risk,2024-05-13,true,0.369,0,документы на проверке
1671,29,SPB,32063.02,9205.12,partner,risk,2025-02-20,true,0.7619,0,
1672,30,SPB,,3649.92,mobile,risk,2025-09-17,true,0.6149,0,перевод в другой отдел
1673,29,SPB,118020.96,3199.27,web,ops,2024-08-09,false,0.3435,0,повторное обращение
1674,45,SPB,72821.12,5534.11,web,ops,2024-08-26,true,0.5477,0,
1675,45,SPB,74511.59,9491.84,partner,risk,2025-04-17,true,0.4826,1,
1676,32,MSK,66699.75,5073.77,partner,ops,2024-09-28,false,0.5603,1,документы на проверке
1677,36,MSK,60062.32,9815.74,partner,ops,2024-09-16,true,0.6565,1,повторное обращение
1678,24,NSK,47235.93,14907.44,web,ops,2024-03-23,false,0.54,1,перевод в другой отдел
1679,39,SPB,19455.55,1023.52,partner,sales,2025-08-07,true,0.5836,0,клиент не отвечает
1680,30,SPB,46912.88,14680.89,web,ops,2024-09-08,true,0.6314,1,повторное обращение
1681,42,SPB,226743.74,10400.81,web,sales,2024-03-12,true,0.4387,0,перевод в другой отдел
1682,20,SPB,72704.55,31024.88,web,sales,2025-07-14,false,0.3568,0,документы на проверке
1683,44,KZN,54623.87,2746.54,mobile,sales,2025-06-07,true,0.9587,1,перевод в другой отдел
1684,34,SPB,62808.17,8129.08,web,support,2025-02-17,false,0.2224,1,заявка принята
1685,21,MSK,44426.75,9333.83,offline,support,2025-03-08,true,0.4682,1,перевод в другой отдел
1686,35,MSK,43027.76,2632.27,web,support,2025-06-28,true,0.713,0,перевод в другой отдел
1687,24,MSK,88282.71,8439.05,web,support,2025-04-11,false,0.5291,1,повторное обращение
1688,48,MSK,37253.8,15243.19,web,sales,2025-02-27,false,0.5127,1,клиент не отвечает
1689,35,ROV,31139.76,3511.17,partner,ops,2025-07-01,false,0.625,1,повторное обращение
1690,64,EKB,43328.95,4928.87,partner,sales,2025-11-24,true,0.3819,1,повторное обращение
1691,52,SPB,69082.37,9942.45,mobile,risk,2024-08-08,true,0.4687,0,документы на проверке
1692,40,ROV,42729.94,1457.85,web,support,2024-06-09,false,0.7281,1,документы на проверке
1693,18,ROV,180589.43,2744.61,offline,support,2024-04-02,false,0.5889,1,
1694,31,MSK,51369.28,2783.74,mobile,risk,2024-01-11,true,0.5791,1,
1695,32,NSK,48726.46,1386.89,mobile,risk,2025-02-20,false,0.1396,1,повторное обращение
1696,37,ROV,153445.5,1538.89,partner,support,2025-09-20,false,0.3563,1,перевод в другой отдел
1697,45,EKB,116739.33,5228.1,web,support,2025-11-11,true,0.6631,0,клиент не отвечает
1698,25,SPB,92677.45,4381.67,partner,ops,2025-10-27,false,0.4686,0,повторное обращение
1699,45,MSK,31258.35,1487.91,partner,risk,2024-05-12,false,0.5325,1,заявка принята
1700,35,MSK,44258.25,4400.69,web,support,2024-05-05,false,0.409,1,заявка принята
1701,35,EKB,81694.81,6200.62,web,ops,2025-01-24,true,0.6209,0,повторное обращение
1702,43,MSK,50344.2,4199.63,mobile,ops,2024-02-12,true,0.1815,1,перевод в другой отдел
1703,49,ROV,47135.83,6148.17,mobile,sales,2024-12-03,false,0.3245,1,клиент не отвечает
1704,40,NSK,115489.83,9892.53,web,support,2024-07-29,true,0.3905,0,клиент не отвечает
1705,22,MSK,62848.85,743.95,partner,risk,2024-03-22,true,0.2111,1,повторное обращение
1706,29,MSK,48936.31,884.6,mobile,risk,2024-03-16,true,0.5031,1,перевод в другой отдел
1707,23,MSK,49549.85,2546.53,web,sales,2025-04-30,true,0.5682,1,документы на проверке
1708,33,NSK,48020.7,7952.13,web,risk,2025-11-07,true,0.621,1,перевод в другой отдел
1709,42,NSK,120290.54,1647.94,web,sales,2025-06-23,true,0.0889,0,перевод в другой отдел
1710,41,SPB,62503.94,12714.84,web,ops,2025-05-29,false,0.6967,1,перевод в другой отдел
1711,31,SPB,45304.8,5189.5,mobile,sales,2024-12-31,true,0.7138,0,клиент не отвечает
1712,33,KZN,254214.79,7606.27,offline,ops,2024-03-30,true,0.6587,1,
1713,18,SPB,113919.8,3375.24,web,sales,2025-03-10,true,0.149,1,перевод в другой отдел
1714,29,SPB,91460.2,17425.76,offline,ops,2024-08-31,true,0.3999,1,заявка принята
1715,30,EKB,72147.71,1594.87,mobile,support,2025-11-09,false,0.4609,1,клиент не отвечает
1716,34,NSK,50021.51,993.22,web,support,2025-07-20,false,0.5405,1,повторное обращение
1717,29,KZN,42700.53,1938.71,partner,risk,2025-03-02,false,0.5604,1,повторное обращение
1718,18,MSK,58801.29,5495.52,web,support,2025-10-06,true,0.3149,0,клиент не отвечает
1719,58,MSK,164266.17,3062.64,web,support,2024-02-13,true,0.3505,1,перевод в другой отдел
1720,56,KZN,81048.99,20279.42,mobile,ops,2024-11-23,true,0.4557,1,повторное обращение
1721,28,MSK,46875.59,1247.71,mobile,sales,2025-07-28,true,0.6325,1,клиент не отвечает
1722,40,KZN,63975.77,4502.08,web,risk,2024-03-11,false,0.4447,1,перевод в другой отдел
1723,46,KZN,77564.02,2271.71,mobile,support,2025-11-09,false,0.5974,1,клиент не отвечает
1724,27,KZN,34792.48,920.39,offline,support,2024-08-15,false,0.5667,1,документы на проверке
1725,24,SPB,181502.47,27574.18,mobile,risk,2025-05-13,true,0.5483,0,перевод в другой отдел
1726,45,SPB,49437.11,4103.8,mobile,risk,2024-09-03,false,0.3857,1,
1727,31,SPB,108815.54,2882.29,web,risk,2024-11-12,false,0.4881,1,
1728,32,EKB,116703.49,11905.43,mobile,sales,2025-05-12,false,0.5988,1,клиент не отвечает
1729,28,NSK,80142.24,5427.21,web,support,2024-06-20,false,0.6718,1,клиент не отвечает
1730,40,MSK,67966.33,8274.78,web,ops,2024-10-24,false,0.5104,0,
1731,33,MSK,59824.98,7267.85,web,sales,2024-01-27,false,0.6588,1,заявка принята
1732,51,NSK,56679.48,3055.94,mobile,risk,2025-05-15,true,0.5342,0,документы на проверке
1733,31,SPB,81317.39,11906.71,mobile,ops,2025-02-15,false,0.7609,1,повторное обращение
1734,41,MSK,140693.31,5093.15,web,sales,2024-05-11,true,0.3088,1,перевод в другой отдел
1735,43,MSK,39390.29,1382.29,mobile,risk,2025-05-19,true,0.0476,0,клиент не отвечает
1736,23,MSK,102701.03,2848.35,offline,sales,2025-06-16,true,0.6609,1,
1737,41,EKB,41501.33,13768.82,mobile,support,2024-01-26,false,0.0282,1,повторное обращение
1738,54,MSK,145765.02,1640.61,web,ops,2025-08-20,true,0.425,1,
1739,43,KZN,68206.29,4267.27,partner,support,2025-09-25,false,0.5959,1,перевод в другой отдел
1740,29,NSK,52078.4,1721.08,web,risk,2024-03-19,true,0.5523,1,
1741,18,ROV,72230.62,5534.97,mobile,support,2025-03-15,true,0.4393,1,документы на проверке
1742,39,SPB,53265.59,5965.8,offline,support,2024-09-30,true,0.3666,1,заявка принята
1743,40,MSK,35211.32,10491.79,web,risk,2025-05-09,true,0.6104,1,клиент не отвечает
1744,30,MSK,87502.26,7528.79,mobile,ops,2025-10-31,true,0.3344,1,
1745,18,SPB,77130.73,3820.21,web,risk,2025-05-28,true,0.7386,0,заявка принята
1746,41,MSK,114516.13,2477.03,mobile,risk,2025-08-25,false,0.8435,0,заявка принята
1747,26,EKB,20769.1,7788.38,web,sales,2024-11-01,true,0.8612,0,
1748,50,MSK,82880.92,5038.3,offline,support,2025-04-20,false,0.4626,1,перевод в другой отдел
1749,51,ROV,146575.52,3416.52,web,sales,2024-06-27,true,0.9183,0,документы на проверке
1750,34,KZN,66890.74,34113.86,mobile,support,2024-01-05,false,0.3185,0,повторное обращение
1751,46,MSK,106537.0,1272.84,partner,risk,2024-01-27,true,0.4045,0,перевод в другой отдел
1752,58,MSK,47101.31,2756.94,web,ops,2024-08-13,false,0.6053,0,заявка принята
1753,24,KZN,40003.81,4468.05,web,risk,2024-05-12,false,0.5195,0,заявка принята
1754,23,MSK,109808.24,5203.86,web,ops,2025-07-26,false,0.9154,1,клиент не отвечает
1755,18,SPB,52885.18,9443.71,partner,support,2025-10-16,true,0.6052,0,заявка принята
1756,39,NSK,167111.13,1748.71,web,ops,2024-12-14,true,0.6213,1,перевод в другой отдел
1757,18,KZN,76645.68,3576.9,mobile,risk,2024-06-15,false,0.4079,1,документы на проверке
1758,40,ROV,78186.88,3695.11,mobile,sales,2024-02-22,false,0.2758,0,клиент не отвечает
1759,33,MSK,52572.36,4802.01,mobile,support,2025-01-31,true,0.6944,0,перевод в другой отдел
1760,28,ROV,69409.63,1394.33,web,ops,2025-03-20,true,0.5038,0,
1761,35,MSK,50453.97,3865.26,web,ops,2025-09-02,true,0.3295,1,
1762,42,KZN,38281.71,808.35,partner,ops,2025-11-17,true,0.7331,0,клиент не отвечает
1763,40,MSK,54993.07,8759.53,web,support,2024-07-25,true,-0.0263,1,
1764,46,KZN,66141.2,2792.64,offline,sales,2025-08-02,false,0.462,1,
1765,41,SPB,37014.15,4841.78,web,support,2024-04-02,false,0.9074,1,повторное обращение
1766,18,MSK,99312.46,14641.63,web,risk,2024-12-14,true,0.5477,1,документы на проверке
1767,24,NSK,,2200.05,partner,risk,2025-06-26,false,0.2845,0,повторное обращение
1768,50,ROV,33511.29,3645.43,web,ops,2025-07-11,true,0.4804,1,заявка принята
1769,40,MSK,86522.8,2984.57,partner,ops,2025-08-29,true,0.7482,0,документы на проверке
1770,43,EKB,115561.23,19759.51,mobile,risk,2024-11-13,false,0.2944,0,повторное обращение
1771,32,ROV,49791.32,1665.37,web,sales,2024-01-05,true,0.4693,1,
1772,52,SPB,106583.57,8098.75,web,risk,2024-10-05,false,0.5666,1,документы на проверке
1773,31,KZN,92260.53,1757.14,web,risk,2024-04-10,false,0.5111,0,
1774,32,MSK,26066.38,1198.77,offline,risk,2025-07-09,true,0.3323,1,повторное обращение
1775,69,SPB,35473.1,6279.71,mobile,sales,2024-12-09,true,0.5496,1,повторное обращение
1776,47,MSK,37922.81,6048.69,mobile,sales,2024-02-15,false,0.6653,1,клиент не отвечает
1777,20,SPB,69916.25,4928.66,web,support,2024-05-09,true,0.2888,1,документы на проверке
1778,37,MSK,36481.92,3425.06,offline,sales,2025-07-02,false,0.5148,1,перевод в другой отдел
1779,39,KZN,68633.77,12577.51,offline,ops,2024-04-23,false,0.4429,1,повторное обращение
1780,31,KZN,42750.85,5930.65,web,support,2024-07-01,false,0.823,0,
1781,18,NSK,57508.98,7266.48,partner,risk,2025-10-06,false,0.6048,0,документы на проверке
1782,49,MSK,48895.72,3055.26,partner,risk,2025-06-14,true,0.3784,0,повторное обращение
1783,26,EKB,68733.54,3314.41,mobile,sales,2024-02-21,true,0.3569,0,документы на проверке
1784,55,SPB,45921.94,2218.47,mobile,support,2024-08-14,true,0.6221,0,заявка принята
1785,33,ROV,67374.87,1955.9,offline,ops,2024-04-21,true,0.4673,0,клиент не отвечает
1786,41,SPB,56639.54,1974.77,mobile,support,2024-12-03,false,0.6146,0,клиент не отвечает
1787,40,NSK,72167.42,3661.89,offline,ops,2024-03-25,true,0.4079,1,документы на проверке
1788,45,SPB,88219.55,8449.81,web,sales,2024-07-26,true,0.5236,0,документы на проверке
1789,69,MSK,57355.52,8772.85,mobile,support,2025-05-30,false,0.6233,1,перевод в другой отдел
1790,36,EKB,68768.77,6686.16,offline,sales,2025-03-29,false,0.9341,1,документы на проверке
1791,39,ROV,54871.92,3247.26,mobile,support,2024-06-27,true,0.6275,1,перевод в другой отдел
1792,29,KZN,93529.84,9666.9,partner,risk,2025-10-06,true,0.5466,0,заявка принята
1793,41,SPB,65909.73,7661.66,web,sales,2024-08-23,false,0.628,0,заявка принята
1794,32,KZN,102092.37,801.97,offline,sales,2025-10-11,true,0.5649,1,перевод в другой отдел
1795,52,KZN,112528.42,1044.7,partner,support,2025-01-16,true,0.8221,1,перевод в другой отдел
1796,40,MSK,62006.24,10413.57,offline,support,2025-09-17,true,0.8314,1,документы на проверке
1797,34,SPB,84339.68,2143.38,mobile,support,2024-10-11,true,0.3125,0,клиент не отвечает
1798,46,KZN,81949.38,3884.41,mobile,sales,2025-04-14,true,0.637,0,перевод в другой отдел
1799,44,SPB,35820.27,6612.43,web,ops,2024-03-20,true,0.5368,1,
1800,40,ROV,88496.72,2815.74,web,sales,2024-02-09,false,0.5012,0,
1801,59,NSK,128041.52,4796.09,web,risk,2025-09-02,false,0.7901,1,
1802,53,SPB,73269.17,3642.52,offline,sales,2025-05-05,false,0.5628,0,повторное обращение
1803,46,ROV,174682.52,3654.79,mobile,ops,2024-12-26,true,0.2519,0,клиент не отвечает
1804,18,EKB,61710.47,3478.14,web,risk,2025-10-18,false,0.4813,0,документы на проверке
1805,26,KZN,57653.88,11857.55,web,ops,2025-01-16,false,0.4542,1,клиент не отвечает
1806,41,SPB,43238.39,3265.28,mobile,risk,2024-04-01,false,0.4631,0,повторное обращение
1807,32,EKB,114560.58,2962.92,mobile,support,2025-04-25,false,0.4565,0,повторное обращение
1808,45,SPB,57533.95,2005.21,mobile,risk,2025-07-14,true,0.5239,1,заявка принята
1809,41,EKB,33203.97,3536.41,mobile,sales,2024-10-29,true,0.4297,1,документы на проверке
1810,57,EKB,63247.69,9846.0,mobile,ops,2025-06-16,true,0.4983,0,перевод в другой отдел
1811,29,MSK,81673.69,1380.34,web,sales,2025-08-17,true,0.6349,0,перевод в другой отдел
1812,43,ROV,45721.95,2586.67,mobile,ops,2024-10-04,false,0.6388,1,повторное обращение
1813,23,MSK,69257.05,2499.19,web,risk,2024-02-27,true,0.4941,1,повторное обращение
1814,46,ROV,49518.36,1895.94,web,risk,2024-09-25,true,0.5398,0,документы на проверке
1815,39,MSK,25449.38,2334.3,mobile,support,2025-06-23,false,0.4912,1,клиент не отвечает
1816,35,NSK,53819.89,4051.59,web,risk,2024-11-06,true,0.4747,1,повторное обращение
1817,40,NSK,63734.18,6681.87,web,ops,2025-04-18,false,0.3771,0,заявка принята
1818,38,KZN,65708.44,3410.68,mobile,sales,2024-05-04,true,0.5796,1,
